Province/State,Country/Region,Date,Confirmed,Deaths,Lat,Long,Recovered
Gibraltar,United Kingdom,1/23/20,0,0,36.1408,-5.3536,0
Isle of Man,United Kingdom,1/23/20,0,0,54.2361,-4.5481,0
Montserrat,United Kingdom,1/23/20,0,0,16.7425,-62.1874,0
None,United Kingdom,1/23/20,0,0,55.3781,-3.4360000000000004,0
None,Uruguay,1/23/20,0,0,-32.5228,-55.7658,0
None,US,1/23/20,1,0,37.0902,-95.7129,0
None,Uzbekistan,1/23/20,0,0,41.3775,64.5853,0
None,Venezuela,1/23/20,0,0,6.4238,-66.5897,0
None,Vietnam,1/23/20,2,0,16.0,108.0,0
None,Zambia,1/23/20,0,0,-15.4167,28.2833,0
None,Zimbabwe,1/23/20,0,0,-20.0,30.0,0
None,Dominica,1/23/20,0,0,15.415,-61.371,0
None,Grenada,1/23/20,0,0,12.1165,-61.678999999999995,0
None,Mozambique,1/23/20,0,0,-18.6657,35.5296,0
None,Syria,1/23/20,0,0,34.8021,38.9968,0
None,Timor-Leste,1/23/20,0,0,-8.8742,125.7275,0
None,Belize,1/23/20,0,0,13.1939,-59.5432,0
None,Laos,1/23/20,0,0,19.856270000000002,102.495496,0
None,Libya,1/23/20,0,0,26.3351,17.228331,0
None,West Bank and Gaza,1/23/20,0,0,31.9522,35.2332,0
None,Guinea-Bissau,1/23/20,0,0,11.8037,-15.1804,0
None,Mali,1/23/20,0,0,17.570692,-3.996166000000001,0
None,Saint Kitts and Nevis,1/23/20,0,0,17.357822,-62.782998,0
None,Kosovo,1/23/20,0,0,42.602636,20.902977,0
None,Burma,1/23/20,0,0,21.9162,95.956,0
Anguilla,United Kingdom,1/23/20,0,0,18.2206,-63.0686,0
British Virgin Islands,United Kingdom,1/23/20,0,0,18.4207,-64.64,0
Turks and Caicos Islands,United Kingdom,1/23/20,0,0,21.69400000000001,-71.7979,0
None,MS Zaandam,1/23/20,0,0,0.0,0.0,0
None,Botswana,1/23/20,0,0,-22.3285,24.6849,0
None,Burundi,1/23/20,0,0,-3.3731,29.9189,0
None,Sierra Leone,1/23/20,0,0,8.460555000000001,-11.779889,0
"Bonaire, Sint Eustatius and Saba",Netherlands,1/23/20,0,0,12.1784,-68.2385,0
None,Malawi,1/23/20,0,0,-13.254307999999998,34.301525,0
Falkland Islands (Malvinas),United Kingdom,1/23/20,0,0,-51.7963,-59.5236,0
Saint Pierre and Miquelon,France,1/23/20,0,0,46.8852,-56.3159,0
None,South Sudan,1/23/20,0,0,6.8770000000000024,31.307,0
None,Western Sahara,1/23/20,0,0,24.2155,-12.8858,0
None,Sao Tome and Principe,1/23/20,0,0,0.18636,6.613081,0
None,Yemen,1/23/20,0,0,15.552726999999999,48.516388,0
None,Afghanistan,1/24/20,0,0,33.0,65.0,0
None,Albania,1/24/20,0,0,41.1533,20.1683,0
None,Algeria,1/24/20,0,0,28.0339,1.6596,0
None,Andorra,1/24/20,0,0,42.5063,1.5218,0
None,Angola,1/24/20,0,0,-11.2027,17.8739,0
None,Antigua and Barbuda,1/24/20,0,0,17.0608,-61.7964,0
None,Argentina,1/24/20,0,0,-38.4161,-63.6167,0
None,Armenia,1/24/20,0,0,40.0691,45.0382,0
Australian Capital Territory,Australia,1/24/20,0,0,-35.4735,149.0124,0
New South Wales,Australia,1/24/20,0,0,-33.8688,151.2093,0
Northern Territory,Australia,1/24/20,0,0,-12.4634,130.8456,0
Queensland,Australia,1/24/20,0,0,-28.0167,153.4,0
South Australia,Australia,1/24/20,0,0,-34.9285,138.6007,0
Tasmania,Australia,1/24/20,0,0,-41.4545,145.9707,0
Victoria,Australia,1/24/20,0,0,-37.8136,144.9631,0
Western Australia,Australia,1/24/20,0,0,-31.9505,115.8605,0
None,Austria,1/24/20,0,0,47.5162,14.5501,0
None,Azerbaijan,1/24/20,0,0,40.1431,47.5769,0
None,Bahamas,1/24/20,0,0,25.0343,-77.3963,0
None,Bahrain,1/24/20,0,0,26.0275,50.55,0
None,Bangladesh,1/24/20,0,0,23.685,90.3563,0
None,Barbados,1/24/20,0,0,13.1939,-59.5432,0
None,Belarus,1/24/20,0,0,53.7098,27.9534,0
None,Belgium,1/24/20,0,0,50.8333,4.0,0
None,Benin,1/24/20,0,0,9.3077,2.3158,0
None,Bhutan,1/24/20,0,0,27.5142,90.4336,0
None,Bolivia,1/24/20,0,0,-16.2902,-63.5887,0
None,Bosnia and Herzegovina,1/24/20,0,0,43.9159,17.6791,0
None,Brazil,1/24/20,0,0,-14.235,-51.9253,0
None,Brunei,1/24/20,0,0,4.5353,114.7277,0
None,Bulgaria,1/24/20,0,0,42.7339,25.4858,0
None,Burkina Faso,1/24/20,0,0,12.2383,-1.5616,0
None,Cabo Verde,1/24/20,0,0,16.5388,-23.0418,0
None,Cambodia,1/24/20,0,0,11.55,104.9167,0
None,Cameroon,1/24/20,0,0,3.8480000000000003,11.5021,0
None,Central African Republic,1/24/20,0,0,6.6111,20.9394,0
None,Chad,1/24/20,0,0,15.4542,18.7322,0
None,Chile,1/24/20,0,0,-35.6751,-71.543,0
Anhui,China,1/24/20,15,0,31.8257,117.2264,0
Beijing,China,1/24/20,36,0,40.1824,116.4142,1
Chongqing,China,1/24/20,27,0,30.0572,107.874,0
Fujian,China,1/24/20,10,0,26.0789,117.9874,0
Gansu,China,1/24/20,2,0,37.8099,101.0583,0
Guangdong,China,1/24/20,53,0,23.3417,113.4244,2
Guangxi,China,1/24/20,23,0,23.8298,108.7881,0
Guizhou,China,1/24/20,3,0,26.8154,106.8748,0
Hainan,China,1/24/20,8,0,19.1959,109.7453,0
Hebei,China,1/24/20,2,1,39.549,116.1306,0
Heilongjiang,China,1/24/20,4,1,47.861999999999995,127.7615,0
Henan,China,1/24/20,9,0,33.882,113.61399999999999,0
Hong Kong,China,1/24/20,2,0,22.3,114.2,0
Hubei,China,1/24/20,549,24,30.9756,112.2707,31
Hunan,China,1/24/20,24,0,27.6104,111.7088,0
Inner Mongolia,China,1/24/20,1,0,44.0935,113.9448,0
Jiangsu,China,1/24/20,9,0,32.9711,119.455,0
Jiangxi,China,1/24/20,18,0,27.614,115.7221,0
Jilin,China,1/24/20,3,0,43.6661,126.1923,0
Liaoning,China,1/24/20,4,0,41.2956,122.6085,0
Macau,China,1/24/20,2,0,22.1667,113.55,0
Ningxia,China,1/24/20,2,0,37.2692,106.1655,0
Qinghai,China,1/24/20,0,0,35.7452,95.9956,0
Shaanxi,China,1/24/20,5,0,35.1917,108.8701,0
Shandong,China,1/24/20,15,0,36.3427,118.1498,0
Shanghai,China,1/24/20,20,0,31.201999999999998,121.4491,1
Shanxi,China,1/24/20,1,0,37.5777,112.2922,0
Sichuan,China,1/24/20,15,0,30.6171,102.7103,0
Tianjin,China,1/24/20,8,0,39.3054,117.323,0
Tibet,China,1/24/20,0,0,31.6927,88.0924,0
Xinjiang,China,1/24/20,2,0,41.1129,85.2401,0
Yunnan,China,1/24/20,5,0,24.974,101.48700000000001,0
Zhejiang,China,1/24/20,43,0,29.1832,120.0934,1
None,Colombia,1/24/20,0,0,4.5709,-74.2973,0
None,Congo (Brazzaville),1/24/20,0,0,-4.0383,21.7587,0
None,Congo (Kinshasa),1/24/20,0,0,-4.0383,21.7587,0
None,Costa Rica,1/24/20,0,0,9.7489,-83.7534,0
None,Cote d'Ivoire,1/24/20,0,0,7.54,-5.5471,0
None,Croatia,1/24/20,0,0,45.1,15.2,0
None,Diamond Princess,1/24/20,0,0,0.0,0.0,0
None,Cuba,1/24/20,0,0,22.0,-80.0,0
None,Cyprus,1/24/20,0,0,35.1264,33.4299,0
None,Czechia,1/24/20,0,0,49.8175,15.472999999999999,0
Faroe Islands,Denmark,1/24/20,0,0,61.8926,-6.9118,0
Greenland,Denmark,1/24/20,0,0,71.7069,-42.6043,0
None,Denmark,1/24/20,0,0,56.2639,9.5018,0
None,Djibouti,1/24/20,0,0,11.8251,42.5903,0
None,Dominican Republic,1/24/20,0,0,18.7357,-70.1627,0
None,Ecuador,1/24/20,0,0,-1.8312,-78.1834,0
None,Egypt,1/24/20,0,0,26.0,30.0,0
None,El Salvador,1/24/20,0,0,13.7942,-88.8965,0
None,Equatorial Guinea,1/24/20,0,0,1.5,10.0,0
None,Eritrea,1/24/20,0,0,15.1794,39.7823,0
None,Estonia,1/24/20,0,0,58.5953,25.0136,0
None,Eswatini,1/24/20,0,0,-26.5225,31.4659,0
None,Ethiopia,1/24/20,0,0,9.145,40.4897,0
None,Fiji,1/24/20,0,0,-17.7134,178.065,0
None,Finland,1/24/20,0,0,64.0,26.0,0
French Guiana,France,1/24/20,0,0,3.9339,-53.1258,0
French Polynesia,France,1/24/20,0,0,-17.6797,149.4068,0
Guadeloupe,France,1/24/20,0,0,16.25,-61.5833,0
Mayotte,France,1/24/20,0,0,-12.8275,45.1662,0
New Caledonia,France,1/24/20,0,0,-20.9043,165.618,0
Reunion,France,1/24/20,0,0,-21.1351,55.2471,0
Saint Barthelemy,France,1/24/20,0,0,17.9,-62.8333,0
St Martin,France,1/24/20,0,0,18.0708,-63.0501,0
Martinique,France,1/24/20,0,0,14.6415,-61.0242,0
None,France,1/24/20,2,0,46.2276,2.2137,0
None,Gabon,1/24/20,0,0,-0.8037,11.6094,0
None,Gambia,1/24/20,0,0,13.4432,-15.3101,0
None,Georgia,1/24/20,0,0,42.3154,43.3569,0
None,Germany,1/24/20,0,0,51.0,9.0,0
None,Ghana,1/24/20,0,0,7.9465,-1.0232,0
None,Greece,1/24/20,0,0,39.0742,21.8243,0
None,Guatemala,1/24/20,0,0,15.7835,-90.2308,0
None,Guinea,1/24/20,0,0,9.9456,-9.6966,0
None,Guyana,1/24/20,0,0,5.0,-58.75,0
None,Haiti,1/24/20,0,0,18.9712,-72.2852,0
None,Holy See,1/24/20,0,0,41.9029,12.4534,0
None,Honduras,1/24/20,0,0,15.2,-86.2419,0
None,Hungary,1/24/20,0,0,47.1625,19.5033,0
None,Iceland,1/24/20,0,0,64.9631,-19.0208,0
None,India,1/24/20,0,0,21.0,78.0,0
None,Indonesia,1/24/20,0,0,-0.7893,113.9213,0
None,Iran,1/24/20,0,0,32.0,53.0,0
None,Iraq,1/24/20,0,0,33.0,44.0,0
None,Ireland,1/24/20,0,0,53.1424,-7.6921,0
None,Israel,1/24/20,0,0,31.0,35.0,0
None,Italy,1/24/20,0,0,43.0,12.0,0
None,Jamaica,1/24/20,0,0,18.1096,-77.2975,0
None,Japan,1/24/20,2,0,36.0,138.0,0
None,Jordan,1/24/20,0,0,31.24,36.51,0
None,Kazakhstan,1/24/20,0,0,48.0196,66.9237,0
None,Kenya,1/24/20,0,0,-0.0236,37.9062,0
None,"Korea, South",1/24/20,2,0,36.0,128.0,0
None,Kuwait,1/24/20,0,0,29.5,47.75,0
None,Kyrgyzstan,1/24/20,0,0,41.2044,74.7661,0
None,Latvia,1/24/20,0,0,56.8796,24.6032,0
None,Lebanon,1/24/20,0,0,33.8547,35.8623,0
None,Liberia,1/24/20,0,0,6.4281,-9.4295,0
None,Liechtenstein,1/24/20,0,0,47.14,9.55,0
None,Lithuania,1/24/20,0,0,55.1694,23.8813,0
None,Luxembourg,1/24/20,0,0,49.8153,6.1296,0
None,Madagascar,1/24/20,0,0,-18.7669,46.8691,0
None,Malaysia,1/24/20,0,0,2.5,112.5,0
None,Maldives,1/24/20,0,0,3.2028,73.2207,0
None,Malta,1/24/20,0,0,35.9375,14.3754,0
None,Mauritania,1/24/20,0,0,21.0079,10.9408,0
None,Mauritius,1/24/20,0,0,-20.2,57.5,0
None,Mexico,1/24/20,0,0,23.6345,-102.5528,0
None,Moldova,1/24/20,0,0,47.4116,28.3699,0
None,Monaco,1/24/20,0,0,43.7333,7.4167,0
None,Mongolia,1/24/20,0,0,46.8625,103.8467,0
None,Montenegro,1/24/20,0,0,42.5,19.3,0
None,Morocco,1/24/20,0,0,31.7917,-7.0926,0
None,Namibia,1/24/20,0,0,-22.9576,18.4904,0
None,Nepal,1/24/20,0,0,28.1667,84.25,0
Aruba,Netherlands,1/24/20,0,0,12.5186,-70.0358,0
Curacao,Netherlands,1/24/20,0,0,12.1696,-68.99,0
Sint Maarten,Netherlands,1/24/20,0,0,18.0425,-63.0548,0
None,Netherlands,1/24/20,0,0,52.1326,5.2913,0
None,New Zealand,1/24/20,0,0,-40.9006,174.886,0
None,Nicaragua,1/24/20,0,0,12.8654,-85.2072,0
None,Niger,1/24/20,0,0,17.6078,8.0817,0
None,Nigeria,1/24/20,0,0,9.082,8.6753,0
None,North Macedonia,1/24/20,0,0,41.6086,21.7453,0
None,Norway,1/24/20,0,0,60.472,8.4689,0
None,Oman,1/24/20,0,0,21.0,57.0,0
None,Pakistan,1/24/20,0,0,30.3753,69.3451,0
None,Panama,1/24/20,0,0,8.538,-80.7821,0
None,Papua New Guinea,1/24/20,0,0,-6.315,143.9555,0
None,Paraguay,1/24/20,0,0,-23.4425,-58.4438,0
None,Peru,1/24/20,0,0,-9.19,-75.0152,0
None,Philippines,1/24/20,0,0,13.0,122.0,0
None,Poland,1/24/20,0,0,51.9194,19.1451,0
None,Portugal,1/24/20,0,0,39.3999,-8.2245,0
None,Qatar,1/24/20,0,0,25.3548,51.1839,0
None,Romania,1/24/20,0,0,45.9432,24.9668,0
None,Russia,1/24/20,0,0,60.0,90.0,0
None,Rwanda,1/24/20,0,0,-1.9403,29.8739,0
None,Saint Lucia,1/24/20,0,0,13.9094,-60.9789,0
None,Saint Vincent and the Grenadines,1/24/20,0,0,12.9843,-61.2872,0
None,San Marino,1/24/20,0,0,43.9424,12.4578,0
None,Saudi Arabia,1/24/20,0,0,24.0,45.0,0
None,Senegal,1/24/20,0,0,14.4974,-14.4524,0
None,Serbia,1/24/20,0,0,44.0165,21.0059,0
None,Seychelles,1/24/20,0,0,-4.6796,55.492,0
None,Singapore,1/24/20,3,0,1.2833,103.8333,0
None,Slovakia,1/24/20,0,0,48.669,19.699,0
None,Slovenia,1/24/20,0,0,46.1512,14.9955,0
None,Somalia,1/24/20,0,0,5.1521,46.1996,0
None,South Africa,1/24/20,0,0,-30.5595,22.9375,0
None,Spain,1/24/20,0,0,40.0,-4.0,0
None,Sri Lanka,1/24/20,0,0,7.0,81.0,0
None,Sudan,1/24/20,0,0,12.8628,30.2176,0
None,Suriname,1/24/20,0,0,3.9193,-56.0278,0
None,Sweden,1/24/20,0,0,63.0,16.0,0
None,Switzerland,1/24/20,0,0,46.8182,8.2275,0
None,Taiwan*,1/24/20,3,0,23.7,121.0,0
None,Tanzania,1/24/20,0,0,-6.369,34.8888,0
None,Thailand,1/24/20,5,0,15.0,101.0,0
None,Togo,1/24/20,0,0,8.6195,0.8248,0
None,Trinidad and Tobago,1/24/20,0,0,10.6918,-61.2225,0
None,Tunisia,1/24/20,0,0,34.0,9.0,0
None,Turkey,1/24/20,0,0,38.9637,35.2433,0
None,Uganda,1/24/20,0,0,1.0,32.0,0
None,Ukraine,1/24/20,0,0,48.3794,31.1656,0
None,United Arab Emirates,1/24/20,0,0,24.0,54.0,0
Bermuda,United Kingdom,1/24/20,0,0,32.3078,-64.7505,0
Cayman Islands,United Kingdom,1/24/20,0,0,19.3133,-81.2546,0
Channel Islands,United Kingdom,1/24/20,0,0,49.3723,-2.3644,0
Gibraltar,United Kingdom,1/24/20,0,0,36.1408,-5.3536,0
Isle of Man,United Kingdom,1/24/20,0,0,54.2361,-4.5481,0
Montserrat,United Kingdom,1/24/20,0,0,16.7425,-62.1874,0
None,United Kingdom,1/24/20,0,0,55.3781,-3.4360000000000004,0
None,Uruguay,1/24/20,0,0,-32.5228,-55.7658,0
None,US,1/24/20,2,0,37.0902,-95.7129,0
None,Uzbekistan,1/24/20,0,0,41.3775,64.5853,0
None,Venezuela,1/24/20,0,0,6.4238,-66.5897,0
None,Vietnam,1/24/20,2,0,16.0,108.0,0
None,Zambia,1/24/20,0,0,-15.4167,28.2833,0
None,Zimbabwe,1/24/20,0,0,-20.0,30.0,0
None,Dominica,1/24/20,0,0,15.415,-61.371,0
None,Grenada,1/24/20,0,0,12.1165,-61.678999999999995,0
None,Mozambique,1/24/20,0,0,-18.6657,35.5296,0
None,Syria,1/24/20,0,0,34.8021,38.9968,0
None,Timor-Leste,1/24/20,0,0,-8.8742,125.7275,0
None,Belize,1/24/20,0,0,13.1939,-59.5432,0
None,Laos,1/24/20,0,0,19.856270000000002,102.495496,0
None,Libya,1/24/20,0,0,26.3351,17.228331,0
None,West Bank and Gaza,1/24/20,0,0,31.9522,35.2332,0
None,Guinea-Bissau,1/24/20,0,0,11.8037,-15.1804,0
None,Mali,1/24/20,0,0,17.570692,-3.996166000000001,0
None,Saint Kitts and Nevis,1/24/20,0,0,17.357822,-62.782998,0
None,Kosovo,1/24/20,0,0,42.602636,20.902977,0
None,Burma,1/24/20,0,0,21.9162,95.956,0
Anguilla,United Kingdom,1/24/20,0,0,18.2206,-63.0686,0
British Virgin Islands,United Kingdom,1/24/20,0,0,18.4207,-64.64,0
Turks and Caicos Islands,United Kingdom,1/24/20,0,0,21.69400000000001,-71.7979,0
None,MS Zaandam,1/24/20,0,0,0.0,0.0,0
None,Botswana,1/24/20,0,0,-22.3285,24.6849,0
None,Burundi,1/24/20,0,0,-3.3731,29.9189,0
None,Sierra Leone,1/24/20,0,0,8.460555000000001,-11.779889,0
"Bonaire, Sint Eustatius and Saba",Netherlands,1/24/20,0,0,12.1784,-68.2385,0
None,Malawi,1/24/20,0,0,-13.254307999999998,34.301525,0
Falkland Islands (Malvinas),United Kingdom,1/24/20,0,0,-51.7963,-59.5236,0
Saint Pierre and Miquelon,France,1/24/20,0,0,46.8852,-56.3159,0
None,South Sudan,1/24/20,0,0,6.8770000000000024,31.307,0
None,Western Sahara,1/24/20,0,0,24.2155,-12.8858,0
None,Sao Tome and Principe,1/24/20,0,0,0.18636,6.613081,0
None,Yemen,1/24/20,0,0,15.552726999999999,48.516388,0
None,Afghanistan,1/25/20,0,0,33.0,65.0,0
None,Albania,1/25/20,0,0,41.1533,20.1683,0
None,Algeria,1/25/20,0,0,28.0339,1.6596,0
None,Andorra,1/25/20,0,0,42.5063,1.5218,0
None,Angola,1/25/20,0,0,-11.2027,17.8739,0
None,Antigua and Barbuda,1/25/20,0,0,17.0608,-61.7964,0
None,Argentina,1/25/20,0,0,-38.4161,-63.6167,0
None,Armenia,1/25/20,0,0,40.0691,45.0382,0
Australian Capital Territory,Australia,1/25/20,0,0,-35.4735,149.0124,0
New South Wales,Australia,1/25/20,0,0,-33.8688,151.2093,0
Northern Territory,Australia,1/25/20,0,0,-12.4634,130.8456,0
Queensland,Australia,1/25/20,0,0,-28.0167,153.4,0
South Australia,Australia,1/25/20,0,0,-34.9285,138.6007,0
Tasmania,Australia,1/25/20,0,0,-41.4545,145.9707,0
Victoria,Australia,1/25/20,0,0,-37.8136,144.9631,0
Western Australia,Australia,1/25/20,0,0,-31.9505,115.8605,0
None,Austria,1/25/20,0,0,47.5162,14.5501,0
None,Azerbaijan,1/25/20,0,0,40.1431,47.5769,0
None,Bahamas,1/25/20,0,0,25.0343,-77.3963,0
None,Bahrain,1/25/20,0,0,26.0275,50.55,0
None,Bangladesh,1/25/20,0,0,23.685,90.3563,0
None,Barbados,1/25/20,0,0,13.1939,-59.5432,0
None,Belarus,1/25/20,0,0,53.7098,27.9534,0
None,Belgium,1/25/20,0,0,50.8333,4.0,0
None,Benin,1/25/20,0,0,9.3077,2.3158,0
None,Bhutan,1/25/20,0,0,27.5142,90.4336,0
None,Bolivia,1/25/20,0,0,-16.2902,-63.5887,0
None,Bosnia and Herzegovina,1/25/20,0,0,43.9159,17.6791,0
None,Brazil,1/25/20,0,0,-14.235,-51.9253,0
None,Brunei,1/25/20,0,0,4.5353,114.7277,0
None,Bulgaria,1/25/20,0,0,42.7339,25.4858,0
None,Burkina Faso,1/25/20,0,0,12.2383,-1.5616,0
None,Cabo Verde,1/25/20,0,0,16.5388,-23.0418,0
None,Cambodia,1/25/20,0,0,11.55,104.9167,0
None,Cameroon,1/25/20,0,0,3.8480000000000003,11.5021,0
None,Central African Republic,1/25/20,0,0,6.6111,20.9394,0
None,Chad,1/25/20,0,0,15.4542,18.7322,0
None,Chile,1/25/20,0,0,-35.6751,-71.543,0
Anhui,China,1/25/20,39,0,31.8257,117.2264,0
Beijing,China,1/25/20,41,0,40.1824,116.4142,2
Chongqing,China,1/25/20,57,0,30.0572,107.874,0
Fujian,China,1/25/20,18,0,26.0789,117.9874,0
Gansu,China,1/25/20,4,0,37.8099,101.0583,0
Guangdong,China,1/25/20,78,0,23.3417,113.4244,2
Guangxi,China,1/25/20,23,0,23.8298,108.7881,0
Guizhou,China,1/25/20,4,0,26.8154,106.8748,0
Hainan,China,1/25/20,19,0,19.1959,109.7453,0
Hebei,China,1/25/20,8,1,39.549,116.1306,0
Heilongjiang,China,1/25/20,9,1,47.861999999999995,127.7615,0
Henan,China,1/25/20,32,0,33.882,113.61399999999999,0
Hong Kong,China,1/25/20,5,0,22.3,114.2,0
Hubei,China,1/25/20,761,40,30.9756,112.2707,32
Hunan,China,1/25/20,43,0,27.6104,111.7088,0
Inner Mongolia,China,1/25/20,7,0,44.0935,113.9448,0
Jiangsu,China,1/25/20,18,0,32.9711,119.455,1
Jiangxi,China,1/25/20,18,0,27.614,115.7221,0
Jilin,China,1/25/20,4,0,43.6661,126.1923,0
Liaoning,China,1/25/20,17,0,41.2956,122.6085,0
Macau,China,1/25/20,2,0,22.1667,113.55,0
Ningxia,China,1/25/20,3,0,37.2692,106.1655,0
Qinghai,China,1/25/20,1,0,35.7452,95.9956,0
Shaanxi,China,1/25/20,15,0,35.1917,108.8701,0
Shandong,China,1/25/20,27,0,36.3427,118.1498,0
Shanghai,China,1/25/20,33,0,31.201999999999998,121.4491,1
Shanxi,China,1/25/20,6,0,37.5777,112.2922,0
Sichuan,China,1/25/20,28,0,30.6171,102.7103,0
Tianjin,China,1/25/20,10,0,39.3054,117.323,0
Tibet,China,1/25/20,0,0,31.6927,88.0924,0
Xinjiang,China,1/25/20,3,0,41.1129,85.2401,0
Yunnan,China,1/25/20,11,0,24.974,101.48700000000001,0
Zhejiang,China,1/25/20,62,0,29.1832,120.0934,1
None,Colombia,1/25/20,0,0,4.5709,-74.2973,0
None,Congo (Brazzaville),1/25/20,0,0,-4.0383,21.7587,0
None,Congo (Kinshasa),1/25/20,0,0,-4.0383,21.7587,0
None,Costa Rica,1/25/20,0,0,9.7489,-83.7534,0
None,Cote d'Ivoire,1/25/20,0,0,7.54,-5.5471,0
None,Croatia,1/25/20,0,0,45.1,15.2,0
None,Diamond Princess,1/25/20,0,0,0.0,0.0,0
None,Cuba,1/25/20,0,0,22.0,-80.0,0
None,Cyprus,1/25/20,0,0,35.1264,33.4299,0
None,Czechia,1/25/20,0,0,49.8175,15.472999999999999,0
Faroe Islands,Denmark,1/25/20,0,0,61.8926,-6.9118,0
Greenland,Denmark,1/25/20,0,0,71.7069,-42.6043,0
None,Denmark,1/25/20,0,0,56.2639,9.5018,0
None,Djibouti,1/25/20,0,0,11.8251,42.5903,0
None,Dominican Republic,1/25/20,0,0,18.7357,-70.1627,0
None,Ecuador,1/25/20,0,0,-1.8312,-78.1834,0
None,Egypt,1/25/20,0,0,26.0,30.0,0
None,El Salvador,1/25/20,0,0,13.7942,-88.8965,0
None,Equatorial Guinea,1/25/20,0,0,1.5,10.0,0
None,Eritrea,1/25/20,0,0,15.1794,39.7823,0
None,Estonia,1/25/20,0,0,58.5953,25.0136,0
None,Eswatini,1/25/20,0,0,-26.5225,31.4659,0
None,Ethiopia,1/25/20,0,0,9.145,40.4897,0
None,Fiji,1/25/20,0,0,-17.7134,178.065,0
None,Finland,1/25/20,0,0,64.0,26.0,0
French Guiana,France,1/25/20,0,0,3.9339,-53.1258,0
French Polynesia,France,1/25/20,0,0,-17.6797,149.4068,0
Guadeloupe,France,1/25/20,0,0,16.25,-61.5833,0
Mayotte,France,1/25/20,0,0,-12.8275,45.1662,0
New Caledonia,France,1/25/20,0,0,-20.9043,165.618,0
Reunion,France,1/25/20,0,0,-21.1351,55.2471,0
Saint Barthelemy,France,1/25/20,0,0,17.9,-62.8333,0
St Martin,France,1/25/20,0,0,18.0708,-63.0501,0
Martinique,France,1/25/20,0,0,14.6415,-61.0242,0
None,France,1/25/20,3,0,46.2276,2.2137,0
None,Gabon,1/25/20,0,0,-0.8037,11.6094,0
None,Gambia,1/25/20,0,0,13.4432,-15.3101,0
None,Georgia,1/25/20,0,0,42.3154,43.3569,0
None,Germany,1/25/20,0,0,51.0,9.0,0
None,Ghana,1/25/20,0,0,7.9465,-1.0232,0
None,Greece,1/25/20,0,0,39.0742,21.8243,0
None,Guatemala,1/25/20,0,0,15.7835,-90.2308,0
None,Guinea,1/25/20,0,0,9.9456,-9.6966,0
None,Guyana,1/25/20,0,0,5.0,-58.75,0
None,Haiti,1/25/20,0,0,18.9712,-72.2852,0
None,Holy See,1/25/20,0,0,41.9029,12.4534,0
None,Honduras,1/25/20,0,0,15.2,-86.2419,0
None,Hungary,1/25/20,0,0,47.1625,19.5033,0
None,Iceland,1/25/20,0,0,64.9631,-19.0208,0
None,India,1/25/20,0,0,21.0,78.0,0
None,Indonesia,1/25/20,0,0,-0.7893,113.9213,0
None,Iran,1/25/20,0,0,32.0,53.0,0
None,Iraq,1/25/20,0,0,33.0,44.0,0
None,Ireland,1/25/20,0,0,53.1424,-7.6921,0
None,Israel,1/25/20,0,0,31.0,35.0,0
None,Italy,1/25/20,0,0,43.0,12.0,0
None,Jamaica,1/25/20,0,0,18.1096,-77.2975,0
None,Japan,1/25/20,2,0,36.0,138.0,0
None,Jordan,1/25/20,0,0,31.24,36.51,0
None,Kazakhstan,1/25/20,0,0,48.0196,66.9237,0
None,Kenya,1/25/20,0,0,-0.0236,37.9062,0
None,"Korea, South",1/25/20,2,0,36.0,128.0,0
None,Kuwait,1/25/20,0,0,29.5,47.75,0
None,Kyrgyzstan,1/25/20,0,0,41.2044,74.7661,0
None,Latvia,1/25/20,0,0,56.8796,24.6032,0
None,Lebanon,1/25/20,0,0,33.8547,35.8623,0
None,Liberia,1/25/20,0,0,6.4281,-9.4295,0
None,Liechtenstein,1/25/20,0,0,47.14,9.55,0
None,Lithuania,1/25/20,0,0,55.1694,23.8813,0
None,Luxembourg,1/25/20,0,0,49.8153,6.1296,0
None,Madagascar,1/25/20,0,0,-18.7669,46.8691,0
None,Malaysia,1/25/20,3,0,2.5,112.5,0
None,Maldives,1/25/20,0,0,3.2028,73.2207,0
None,Malta,1/25/20,0,0,35.9375,14.3754,0
None,Mauritania,1/25/20,0,0,21.0079,10.9408,0
None,Mauritius,1/25/20,0,0,-20.2,57.5,0
None,Mexico,1/25/20,0,0,23.6345,-102.5528,0
None,Moldova,1/25/20,0,0,47.4116,28.3699,0
None,Monaco,1/25/20,0,0,43.7333,7.4167,0
None,Mongolia,1/25/20,0,0,46.8625,103.8467,0
None,Montenegro,1/25/20,0,0,42.5,19.3,0
None,Morocco,1/25/20,0,0,31.7917,-7.0926,0
None,Namibia,1/25/20,0,0,-22.9576,18.4904,0
None,Nepal,1/25/20,1,0,28.1667,84.25,0
Aruba,Netherlands,1/25/20,0,0,12.5186,-70.0358,0
Curacao,Netherlands,1/25/20,0,0,12.1696,-68.99,0
Sint Maarten,Netherlands,1/25/20,0,0,18.0425,-63.0548,0
None,Netherlands,1/25/20,0,0,52.1326,5.2913,0
None,New Zealand,1/25/20,0,0,-40.9006,174.886,0
None,Nicaragua,1/25/20,0,0,12.8654,-85.2072,0
None,Niger,1/25/20,0,0,17.6078,8.0817,0
None,Nigeria,1/25/20,0,0,9.082,8.6753,0
None,North Macedonia,1/25/20,0,0,41.6086,21.7453,0
None,Norway,1/25/20,0,0,60.472,8.4689,0
